accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
7.323373382321916522e-03,2.615791915911942489e+00,-9.793911498351224765e+00
6.078925164049531552e-03,2.628025109954196914e+00,-9.796169224443433521e+00
2.065603626900678995e-03,2.617791376781833712e+00,-9.797452994793248493e+00
-5.787933532557183562e-03,2.614029792973248778e+00,-9.801026137278343597e+00
2.037533478368560701e-03,2.612346485347854852e+00,-9.798679480102634898e+00
-3.989922568977786674e-03,2.602472220269288261e+00,-9.791571545051718672e+00
-1.610207623819876832e-03,2.620917381248353273e+00,-9.795047575031423648e+00
-4.079028473113320390e-03,2.614726492792397217e+00,-9.799759795131141260e+00
1.547138509376178755e-04,2.626066615070052901e+00,-9.798451303322714523e+00
-4.288759857608816055e-03,2.615036658649497081e+00,-9.795486003003290421e+00
1.042284274167672511e-02,2.610880993395755745e+00,-9.789065523956669068e+00
1.881873314047036692e-03,2.618582990812218458e+00,-9.793366809861774769e+00
1.162101209946955023e-03,2.615165455084590640e+00,-9.793436380457048784e+00
7.003368039859771566e-04,2.623003293440574257e+00,-9.789502550138033499e+00
1.244370954078712370e-03,2.615149944043438701e+00,-9.788207727086403409e+00
-4.404101241184684747e-03,2.611669699638164310e+00,-9.801482722835141104e+00
6.732596324945062591e-03,2.625866913990332119e+00,-9.797606005280494301e+00
4.631443749916299910e-03,2.616061402341872455e+00,-9.798543914587673598e+00
-4.839251312125121031e-03,2.608974792511084662e+00,-9.793105052294473367e+00
-1.316643133779938669e-03,2.609209168979538696e+00,-9.797819376065808328e+00
-4.900209518767638210e-03,2.609906547321094727e+00,-9.798393924567422530e+00
-7.083623447499006430e-03,2.615282508496285629e+00,-9.792283687529321767e+00
-2.119626550382646898e-03,2.619987001055755993e+00,-9.791116560164422111e+00
9.122538639261037682e-03,2.613894980457025508e+00,-9.793372014777625978e+00
-2.054038977881029408e-03,2.614663513835727926e+00,-9.791877067218614172e+00
4.318084617265777365e-03,2.613398041072406475e+00,-9.796921301851378772e+00
2.810479083553393213e-03,2.613138707568753549e+00,-9.795209021167361030e+00
2.556223099715937159e-03,2.613983382912606679e+00,-9.795325796830139709e+00
-3.425204139071643793e-03,2.615725725757910514e+00,-9.797300157106299423e+00
1.167814398207824358e-02,2.613074122969232693e+00,-9.798298514371197143e+00
2.204773717110835272e-03,2.626116474250456356e+00,-9.793003762460582351e+00
-4.342589029671554274e-03,2.613008214207809043e+00,-9.804358107375566789e+00
4.740349370015212627e-04,2.624077803585123991e+00,-9.793454598305444847e+00
4.990326539053697302e-03,2.614457490387453120e+00,-9.791927280077670659e+00
-4.339683319134565341e-04,2.616707242766824759e+00,-9.798553957608163500e+00
-5.968698074489587821e-03,2.614886301265331614e+00,-9.787937088558654963e+00
4.634219706223603112e-04,2.616934518134825804e+00,-9.792704912272617079e+00
3.835932121278036021e-04,2.622640391093287171e+00,-9.792802901000866811e+00
5.526419553425987626e-03,2.624324097971676206e+00,-9.790034167801893616e+00
3.334432155645563299e-03,2.618875501683401108e+00,-9.803817010414583422e+00
3.629822148760125742e-03,2.608585831872648253e+00,-9.798505599739250727e+00
-9.811308282601790415e-03,2.616565078391133170e+00,-9.790703167683629360e+00
3.886873050971145381e-04,2.616380444353976209e+00,-9.792773678237585600e+00
1.540919756827748878e-03,2.624719397056034964e+00,-9.795077082572429816e+00
4.216006933220109703e-04,2.616549731170188853e+00,-9.798619004103224839e+00
2.867442871192911968e-04,2.616590444732278531e+00,-9.794143146425268398e+00
4.962691263052261374e-03,2.618340186383142143e+00,-9.793645742531841947e+00
-7.806231418384779359e-03,2.611816295431446555e+00,-9.800254600155495766e+00
9.162821802302996421e-03,2.614533318621498736e+00,-9.806489884725074546e+00
4.484377167582675495e-03,2.614375710561630761e+00,-9.797471650315042524e+00
-1.907813046402793674e-03,2.615103977597378559e+00,-9.791518617471830055e+00
7.767920895071515376e-03,2.613283338616477991e+00,-9.793543410540170413e+00
-3.997858369990447101e-03,2.609483922443685433e+00,-9.791591008240990490e+00
6.289349000018655718e-03,2.618506844676562473e+00,-9.793349272863459021e+00
-5.478331935606021823e-03,2.626017453130568668e+00,-9.789972717014469694e+00
3.257818714613514195e-03,2.624640917379588156e+00,-9.788589034197229921e+00
-4.478431491168867679e-04,2.615195443417430265e+00,-9.804258760075757806e+00
-5.995670462350832786e-03,2.617145605257679808e+00,-9.797453659417000082e+00
1.556505583598599262e-03,2.615641711029162764e+00,-9.807650434253993410e+00
2.408358266777152219e-03,2.617791948308609395e+00,-9.789926537488453206e+00
-8.823407427583092322e-03,2.619197580622973920e+00,-9.792175207687606076e+00
1.272230766825689814e-02,2.611525306526683465e+00,-9.794513216914287668e+00
-2.736050140759153752e-03,2.612973732297594776e+00,-9.791567859694767506e+00
-3.836855014156007548e-04,2.623309735133146248e+00,-9.799265329477501396e+00
1.047261436421438249e-02,2.621703137030825026e+00,-9.798035733393282598e+00
7.783410970509550483e-03,2.621320036273906418e+00,-9.794879455339037477e+00
1.281589282710070971e-02,2.615584954698261466e+00,-9.800937061482533963e+00
-9.717116023637888123e-03,2.618684886489984098e+00,-9.788989845925264888e+00
-2.721428665186358814e-04,2.623195849763502174e+00,-9.797796684081193419e+00
6.664389754835285803e-04,2.605150302865411049e+00,-9.800394028181676376e+00
-4.044674691573127596e-03,2.607243110199236380e+00,-9.797429356298955838e+00
-5.043790710946145957e-03,2.612708340964702725e+00,-9.800097064278384451e+00
5.434207879422572884e-03,2.617880143663740000e+00,-9.788853773976653017e+00
9.543683375991096618e-03,2.622236627426596467e+00,-9.795093576102164690e+00
6.600828720243685430e-03,2.616287386926289926e+00,-9.790078890895859587e+00
-8.997541769499977152e-03,2.610570034807177198e+00,-9.788656382020270996e+00
6.952722084616211329e-03,2.615639583907795718e+00,-9.798368207769286187e+00
3.368738086501557247e-03,2.617388220344535998e+00,-9.791253972588281229e+00
-1.475143258975962143e-03,2.619409144929707445e+00,-9.792789196700462995e+00
2.525439299975387828e-03,2.620668050194544296e+00,-9.795637305474533818e+00
-6.000539141347066476e-04,2.619344164773350858e+00,-9.795398636173143103e+00
-3.146372372470505104e-03,2.626971449004129600e+00,-9.787456275482574242e+00
1.704187207905926002e-03,2.619691329423090576e+00,-9.786121206879396794e+00
4.800274101004148829e-03,2.617124389609047697e+00,-9.788956783163671460e+00
4.080441143401784994e-03,2.616706920051038665e+00,-9.804404015169144060e+00
2.551982682377176414e-03,2.613673748226343463e+00,-9.792616102997859784e+00
3.850810626569571593e-04,2.624373393147993117e+00,-9.797645087839716993e+00
4.579496811991975135e-03,2.622316892643030251e+00,-9.794291544643332514e+00
-7.863132324539453795e-04,2.618609826166709009e+00,-9.795900188351911453e+00
-2.843745652774281631e-03,2.620743498585465847e+00,-9.795944962282010948e+00
-6.382676268105364620e-03,2.610765569479921666e+00,-9.797514595440766527e+00
-1.421243264404901821e-03,2.618802456785033872e+00,-9.788787278796574398e+00
3.632853905297355433e-03,2.618946703484052119e+00,-9.795480459821117591e+00
2.445818957568876399e-03,2.615231019108265276e+00,-9.799424639536445270e+00
-9.971891257874421557e-03,2.609513005130258634e+00,-9.790967138919311807e+00
-4.553653537124703393e-04,2.621874373977688411e+00,-9.797025128874244260e+00
3.002432096783433021e-03,2.616073430390832399e+00,-9.802313014930524204e+00
1.643318587608828081e-03,2.618656510117010949e+00,-9.797943356650852920e+00
7.741585803971935730e-04,2.617621812187704844e+00,-9.798158731435927749e+00
-6.725701704899522161e-03,2.613900734475897991e+00,-9.795198310557079679e+00
1.645863315820673663e-03,2.618659310377451366e+00,-9.786222115907291297e+00
-3.492155519630747978e-03,2.610898206698300417e+00,-9.800233699585678693e+00
-7.470893285183861053e-03,2.619258335716599717e+00,-9.791048600642728417e+00
3.393900914531634491e-03,2.619368300407971084e+00,-9.800906150958478946e+00
5.860741063592831562e-03,2.616158678232066936e+00,-9.797954168176524092e+00
1.806329507794166272e-03,2.615704168561656662e+00,-9.789840164248145626e+00
-7.359505715584360556e-03,2.605005650588321675e+00,-9.797209306489996550e+00
-1.648582064758650698e-02,2.621599170855489103e+00,-9.792805509182040069e+00
-8.291580976598482422e-03,2.613021599624507640e+00,-9.796634911573637083e+00
-4.011635630341639502e-03,2.619173044998177602e+00,-9.796228969155377442e+00
-2.454371556159917495e-03,2.616129618645908206e+00,-9.789114879870489005e+00
8.098465279118085419e-03,2.614751025440955612e+00,-9.796137229215277742e+00
-9.530722324699587682e-04,2.614748474895528307e+00,-9.792477777969804009e+00
-1.482501724189509793e-03,2.612055949461744131e+00,-9.795545874173178902e+00
2.859735344187666942e-04,2.618257715861654233e+00,-9.795046191234133559e+00
-1.430024074646348139e-03,2.618558198715087659e+00,-9.793218801056761791e+00
-2.234503647404202827e-03,2.620202828682856921e+00,-9.791188296786607737e+00
-1.415253210432785343e-04,2.618550364730883206e+00,-9.789772497756858982e+00
2.789521763245199348e-03,2.624364557784873320e+00,-9.799791500101109776e+00
7.876720348974877023e-03,2.626585250678239447e+00,-9.793558327764289473e+00
3.651042679802003060e-03,2.614632854593097022e+00,-9.802273996805226375e+00
-6.251059411263235922e-03,2.618042257167943365e+00,-9.791301341443066519e+00
9.595298769559088047e-04,2.607917673981928974e+00,-9.800564182469949870e+00
7.114781503958000908e-03,2.618951438771428997e+00,-9.788725103380203407e+00
5.389354017211430911e-03,2.614386625565096711e+00,-9.798723081542956237e+00
-6.597876556395490359e-03,2.619002374819269008e+00,-9.796227532272116179e+00
-6.352117919596229900e-04,2.620065682006926355e+00,-9.790336218501460408e+00
1.953000934490956538e-05,2.611764201790460760e+00,-9.794671482590084466e+00
1.105631403983651151e-03,2.628641793080935152e+00,-9.790465428148495519e+00
-2.297256762438032538e-03,2.617694481775208359e+00,-9.796865647988214576e+00
-1.063546782938146022e-03,2.618333501362342997e+00,-9.799915768586208387e+00
-3.904698926091890523e-03,2.609581829112432860e+00,-9.799963005784867676e+00
4.326192813419837101e-03,2.609375688730326548e+00,-9.792188598802631816e+00
-1.188531686273729923e-04,2.615043331360457746e+00,-9.795594663962660320e+00
-1.007389093582086725e-02,2.620883294396615160e+00,-9.790379411788006081e+00
-2.386557306504352369e-03,2.619715901019514348e+00,-9.793643507317106867e+00
8.545904959095239643e-04,2.616291520577947338e+00,-9.795703155668267215e+00
-4.048267939877168639e-03,2.613086583891218062e+00,-9.791721060183723679e+00
-1.116687282649601529e-03,2.616437421428185583e+00,-9.791826098431197778e+00
2.352851182271394580e-03,2.618519002351494152e+00,-9.792520621480012011e+00
-3.605253343745532576e-03,2.618937932295515747e+00,-9.802167505639557632e+00
-2.806680975422293917e-03,2.616042056989053677e+00,-9.792867324449222366e+00
-3.053981260368943303e-03,2.614498621331616146e+00,-9.794367586990341934e+00
3.304778766725763144e-03,2.616758691841985396e+00,-9.797770696930678369e+00
1.048585439513275222e-02,2.621168345712257430e+00,-9.795359299291693134e+00
-6.208761606813616857e-04,2.619644721467489390e+00,-9.790990537912284353e+00
3.761106428903104610e-04,2.625442045714878603e+00,-9.801345393406050377e+00
4.059012946820886314e-03,2.611249906631461837e+00,-9.796240061344123617e+00
-1.358868626181188553e-03,2.627323233733121821e+00,-9.800104556977371928e+00
-3.397220964668123868e-03,2.616959419008615395e+00,-9.800282278125630242e+00
-2.068025780301406633e-03,2.624771268961017867e+00,-9.810566806270445639e+00
2.505718785505901304e-03,2.616662433863485404e+00,-9.802252977477429852e+00
2.251429537366065811e-03,2.611753508795298551e+00,-9.786736669341207673e+00
5.241001508859515629e-03,2.618421073939851684e+00,-9.787393154663940109e+00
1.426002181294989003e-03,2.616458076511848585e+00,-9.791304552568478314e+00
-7.523589411217375920e-03,2.613359324376740567e+00,-9.796999214821630275e+00
9.965862259436294307e-03,2.621793466603545397e+00,-9.788923942011203749e+00
-8.968927312029282423e-03,2.614276677098434920e+00,-9.787551302765953309e+00
1.054267615683344463e-02,2.617841624941141809e+00,-9.800283431856827931e+00
3.172431580360006009e-03,2.617596242615095381e+00,-9.788154199112341303e+00
2.762605025889090793e-03,2.629530318976070369e+00,-9.788136784342551522e+00
4.368725114065442373e-03,2.617459295196076674e+00,-9.792075398194651115e+00
-2.066131837742480118e-03,2.616898304407339282e+00,-9.807454663221891522e+00
-2.211137948348762972e-03,2.612462991748426777e+00,-9.790248882390928387e+00
1.157114252076910446e-02,2.625630043109701717e+00,-9.797327649058827248e+00
-5.168280196599694780e-03,2.621100430362251821e+00,-9.807079252772004097e+00
7.188401031155751235e-03,2.625691509534577417e+00,-9.792357386482841264e+00
1.002896331318086330e-02,2.607174759542223885e+00,-9.792917654007419870e+00
2.742885166366780731e-04,2.611437311221098678e+00,-9.793075395485555390e+00
-7.376478737719277708e-04,2.624307363256044301e+00,-9.798941036522315073e+00
-5.333767041741260297e-03,2.616633906268770904e+00,-9.788370988495298519e+00
-3.229951212481659440e-03,2.613705351067477256e+00,-9.801764903430445486e+00
7.058131220358215656e-03,2.628337565805875631e+00,-9.793741524203213089e+00
3.516270073057620876e-03,2.623313718736231426e+00,-9.794841200491545052e+00
-3.615188429944420372e-05,2.609593395909668878e+00,-9.794513240904795026e+00
1.069392927949021398e-03,2.609681242915127264e+00,-9.790686743811003012e+00
-2.323329307863959865e-03,2.612620033488387783e+00,-9.790152274065592408e+00
-1.235686457440299236e-04,2.619282325112711973e+00,-9.783967210189794983e+00
-3.844831934526604482e-03,2.623418908410238615e+00,-9.793692668209939001e+00
-2.157381816943689228e-03,2.618853422616862492e+00,-9.797725689032956709e+00
2.695335172304614245e-03,2.614913297423802963e+00,-9.787693280996531797e+00
2.399664531253547801e-03,2.618618925130539399e+00,-9.800846294313506846e+00
7.537151302752332499e-03,2.618021155716782733e+00,-9.801063542843381882e+00
-3.529695650624052692e-03,2.623310458531691758e+00,-9.795527884488613779e+00
1.914170815177104398e-03,2.614693141654623076e+00,-9.795896398402334171e+00
3.701350404902670373e-03,2.614239757172801326e+00,-9.798132832391580394e+00
-7.627357209534818723e-03,2.620505291952027083e+00,-9.810365905700583866e+00
-6.917376295314695694e-03,2.612580466437662174e+00,-9.792370989245958057e+00
-2.041361394735559398e-04,2.619357221258459933e+00,-9.786312210905709463e+00
-2.569122152684723444e-03,2.627092684643211218e+00,-9.788607786483831674e+00
4.936666234484975851e-03,2.617492547683940796e+00,-9.795838749012135693e+00
9.839833462573679967e-03,2.624436613143063202e+00,-9.791055300981531317e+00
-2.373140289817786668e-03,2.610742255844285431e+00,-9.795184269705176305e+00
-7.378032066308401991e-03,2.615319745132717255e+00,-9.792885153056056780e+00
-8.928382308107466955e-03,2.622379364922469147e+00,-9.797311690110250382e+00
-5.312852322968644085e-04,2.615391469812426983e+00,-9.796125970834761887e+00
2.737689978351352804e-03,2.617090466190932219e+00,-9.803636946390076545e+00
4.144575449431187747e-03,2.612160985634780719e+00,-9.793532382005190939e+00
5.579593959378030890e-03,2.621265553816589655e+00,-9.790272431878419113e+00
-2.769067600400270789e-03,2.619758977055809623e+00,-9.793998435916165590e+00
6.327335467882178217e-03,2.619301125821883236e+00,-9.802246259220167346e+00
3.823470250677020628e-03,2.619122605971904605e+00,-9.795851851507610064e+00
-7.495797935628159374e-03,2.619498195283954001e+00,-9.795357702422418100e+00
1.075835856461577686e-03,2.621205332492014151e+00,-9.788098451404248834e+00
1.082304404494516953e-02,2.617310820997966303e+00,-9.792958372543822065e+00
1.176675501129670169e-03,2.618201492534178776e+00,-9.796848573108896119e+00
8.956870532899183571e-03,2.609155473352744448e+00,-9.784277191478029323e+00
-7.807576902468404793e-03,2.610624022758488927e+00,-9.789760851427400823e+00
2.977630783040384043e-03,2.608926328521277593e+00,-9.792531264599022123e+00
-1.597748882950672175e-03,2.617413607854732316e+00,-9.789766134786828999e+00
2.198062751732808573e-03,2.617059347096156063e+00,-9.791608252690659597e+00
-2.899953660545373426e-03,2.618693406238923771e+00,-9.800359228797661970e+00
-3.672335878806033682e-03,2.610544937567452983e+00,-9.790088463011127118e+00
-1.015105728505296193e-02,2.613857330261362133e+00,-9.794580797102028669e+00
4.369976174238556117e-03,2.618464113469022525e+00,-9.800264002893371185e+00
3.669713231640282271e-03,2.612387196443588522e+00,-9.794225078669544615e+00
-6.666455524901831152e-03,2.622197699630198109e+00,-9.800741140304840116e+00
-2.860994596608747165e-03,2.617975142505009067e+00,-9.799978551830646367e+00
-3.718730591440051834e-03,2.620311969469651281e+00,-9.790852606877230357e+00
5.770285692237258832e-03,2.625653664167787227e+00,-9.792720135854141361e+00
-3.937913839023899319e-03,2.625337418719270843e+00,-9.798022244159815486e+00
1.271951176027440568e-03,2.619876526416591300e+00,-9.785278638546120789e+00
-6.925613677959153829e-03,2.618454969742173066e+00,-9.796943430610138392e+00
-8.284517806222394323e-03,2.624448810676934141e+00,-9.802642033697923196e+00
-3.567258871504485457e-04,2.615928481532343142e+00,-9.789662562725405692e+00
1.007808217961202700e-02,2.618538698032417233e+00,-9.789879888777527128e+00
3.124657741599190346e-03,2.619279524781024993e+00,-9.793046155044276446e+00
-4.633495144199248957e-04,2.609305047955603918e+00,-9.790701758668731713e+00
5.392318930066245810e-05,2.616840327539449618e+00,-9.797957091396135354e+00
3.245023818594137879e-03,2.617515527710030376e+00,-9.790738001210700148e+00
-8.210751936416813522e-04,2.615712003799411267e+00,-9.800205358647996690e+00
7.103251244441275911e-03,2.624042133810270627e+00,-9.793629565285923988e+00
-1.563241080075005156e-03,2.615595347295080586e+00,-9.796134593263703394e+00
8.835345754189866032e-04,2.620662116016877263e+00,-9.791939625394485702e+00
4.006299879560603662e-03,2.614727788077398252e+00,-9.797558461980509392e+00
2.793252587104109660e-03,2.615152682202027901e+00,-9.789146708940986485e+00
9.480197306497592166e-03,2.616720653046693101e+00,-9.789494281571192502e+00
-3.658856151657250387e-03,2.622874770110880327e+00,-9.796959079753955635e+00
-8.541181071362785376e-04,2.613459177121032706e+00,-9.796048393092867457e+00
2.281565393030956894e-03,2.615487804471302802e+00,-9.799965100814214125e+00
4.253073896519294142e-03,2.616895114184665694e+00,-9.795645726615235915e+00
1.708853285920671665e-03,2.623665627302973924e+00,-9.792160450679185502e+00
4.549642819081277205e-03,2.613100549878249801e+00,-9.796821507777291771e+00
-5.524551810764855367e-03,2.622655308629992188e+00,-9.801874926854409864e+00
6.423393734906252504e-03,2.618393867805249187e+00,-9.791362628105718002e+00
-2.979494279109455666e-03,2.622133584455306199e+00,-9.793199969170249375e+00
8.484497085368636338e-03,2.611060223144832548e+00,-9.792835290060247999e+00
3.605868247412484734e-04,2.619274882013419070e+00,-9.787885620091097749e+00
-4.061046778980235798e-03,2.619440960059570944e+00,-9.799322182038777029e+00
-2.931250846152522334e-04,2.622706371082410559e+00,-9.791462242482333878e+00
8.805785917898637308e-03,2.614535841886232337e+00,-9.800302790962973631e+00
9.927974544697948205e-04,2.613133568090743708e+00,-9.796412658451966848e+00
-4.578250649114086988e-03,2.611401380991983601e+00,-9.801937716711460524e+00
-1.148372664794592140e-03,2.623814068553252277e+00,-9.789277229912064726e+00
6.257967893883611792e-03,2.618033266671721204e+00,-9.796155861846893131e+00
-5.060491795656171018e-04,2.613623025077977502e+00,-9.794102613419367387e+00
1.934778845133471189e-04,2.618912918842170701e+00,-9.801956647808397705e+00
-9.363851821869457331e-05,2.611176888096899074e+00,-9.792926463740945664e+00
-8.493147281977447187e-04,2.607967413547012114e+00,-9.787345949378316590e+00
7.533277648590133973e-04,2.622828437882233743e+00,-9.801324151406245022e+00
-1.517768665787516333e-03,2.616584114125721339e+00,-9.794822724425339189e+00
1.355393171779548144e-03,2.611541149502050185e+00,-9.793160089927683387e+00
3.226318471450796525e-03,2.621499975814477690e+00,-9.799409266565527687e+00
-4.198478207514546624e-03,2.618715292286834195e+00,-9.794302268769948583e+00
-6.184420169741679414e-03,2.604777667061140445e+00,-9.794768000225358762e+00
-4.375345157090094507e-03,2.619020052351299643e+00,-9.797916006350027018e+00
6.887412967802454371e-03,2.603234494878722494e+00,-9.788482763342244652e+00
-2.311507392384125163e-03,2.616894495323393244e+00,-9.797525411569084852e+00
-5.280547121240616523e-03,2.607893673552102332e+00,-9.794486010497152506e+00
5.827926129972449236e-03,2.620270979594443439e+00,-9.803838590944208065e+00
-7.348496008333781082e-03,2.612085075090486264e+00,-9.795423196644888364e+00
5.432067479031393170e-03,2.624616112064877882e+00,-9.788005908258961441e+00
-1.373904497612680672e-03,2.617577819047663734e+00,-9.799846663665904956e+00
8.299401624801821045e-03,2.612703764584860977e+00,-9.795120559799046944e+00
-1.170370164316775034e-02,2.622197291952993670e+00,-9.784989177481227429e+00
2.498601060516236587e-03,2.612947263425852817e+00,-9.803412183158961568e+00
1.220102814235593048e-03,2.617105133201909073e+00,-9.796985104853803250e+00
-1.466109445758081650e-03,2.613805156040982958e+00,-9.797121560796357542e+00
2.823599666058595418e-03,2.618567048977988865e+00,-9.798802435831523994e+00
1.270007163939784571e-03,2.621566792155935133e+00,-9.792471665859370233e+00
6.803960071858223754e-03,2.618953095582703838e+00,-9.792796898156373331e+00
4.579702132707358722e-03,2.614658474230061813e+00,-9.791678794597215685e+00
-7.574166867450871782e-03,2.618654798228775338e+00,-9.793489823127970340e+00
-1.460946096266081554e-03,2.623806083976359727e+00,-9.791485981369151048e+00
-6.950304915140952848e-04,2.621917266658206458e+00,-9.791444535832779295e+00
3.111967467346361902e-03,2.619321242590872068e+00,-9.785898989784769242e+00
-3.207903646252627597e-03,2.612550574941171266e+00,-9.799343539900313260e+00
-4.100424174891077397e-03,2.623549695541725679e+00,-9.797474252932962813e+00
6.061978588623720930e-03,2.617313686009254958e+00,-9.801542480379795919e+00
-2.437380340880196308e-03,2.622259395642623225e+00,-9.793281273697896694e+00
2.864729210535930590e-03,2.614567956880834210e+00,-9.796663322324736356e+00
-1.244758694492050996e-04,2.621903047707391909e+00,-9.794322740161439000e+00
9.306321885222020029e-04,2.618078715059951378e+00,-9.785121953082981605e+00
3.152260445607623762e-03,2.628335917845118441e+00,-9.796587421832404274e+00
3.218118761728323059e-03,2.616705315546931754e+00,-9.793495719955034318e+00
1.318374204496017971e-03,2.620728527952699505e+00,-9.799702574137967304e+00
-4.040530767499985951e-03,2.618281630524500248e+00,-9.790850039473559363e+00
1.081253602981003571e-03,2.607659170107664348e+00,-9.795781155930686879e+00
5.967669308560023117e-03,2.619566999578273325e+00,-9.799539396120408696e+00
-4.421778985841365479e-03,2.615543043947815782e+00,-9.797129970141082111e+00
3.433845201078185392e-03,2.611237535890937878e+00,-9.794521076090330070e+00
1.023191079193290390e-04,2.619280303291481093e+00,-9.786588537676598420e+00
-1.889928791924993167e-03,2.621415901824402983e+00,-9.799125344777040780e+00
6.706592918278068971e-03,2.619754521271460579e+00,-9.801114898856056357e+00
-2.440858498487944676e-03,2.621212213512557732e+00,-9.792185657766536266e+00
5.795653480111600218e-03,2.623081199141723552e+00,-9.798440784675699788e+00
3.676756063052012170e-03,2.622459052608953733e+00,-9.800919329790508172e+00
-6.265205321870577319e-03,2.615673871080105961e+00,-9.796018763811693120e+00
-8.547144777980782452e-04,2.615264003993542197e+00,-9.795543821965180697e+00
5.190999924079218487e-03,2.616246848742519227e+00,-9.795104320691777389e+00
-2.144790842241440371e-03,2.615856111096102943e+00,-9.798772156263632738e+00
1.453052773722385998e-04,2.604567846250758212e+00,-9.800278786553349164e+00
-2.977129847303018780e-03,2.615325260832453313e+00,-9.791881237034232299e+00
4.188052172908127320e-03,2.620478820070881287e+00,-9.798128294488234857e+00
-4.450491205137098276e-03,2.619877136567421605e+00,-9.783000836520034937e+00
-3.460719182379651867e-03,2.622384567017953749e+00,-9.794021200173190778e+00
3.603791382060525864e-03,2.623875962446561072e+00,-9.790345616940511420e+00
2.387332202075046188e-03,2.617965961811487219e+00,-9.801612442143857962e+00
1.179880202591175294e-03,2.623450376600142242e+00,-9.795588398508449757e+00
-1.053793833290683334e-03,2.612717288933785298e+00,-9.789312510227453856e+00
-5.341978128861150747e-03,2.622263354301888505e+00,-9.794064691309460002e+00
-1.931236596147853108e-03,2.619915653019476043e+00,-9.787830486357687931e+00
-1.527012162231101934e-03,2.609347845567504987e+00,-9.804530274684928770e+00
2.574614241235359188e-03,2.619668346735312792e+00,-9.803073088004955693e+00
-5.969272066858229316e-03,2.625356255537708794e+00,-9.792223638951847775e+00
3.102018856248172415e-03,2.615203949402242767e+00,-9.800958119465855489e+00
1.060867914725543417e-03,2.615004945087906485e+00,-9.805047183270060529e+00
6.458545814267334330e-04,2.614045540894571307e+00,-9.787342387818211975e+00
1.421278397289092678e-03,2.618062750340051092e+00,-9.788891540635539457e+00
-1.554183577240595814e-03,2.617454796539903761e+00,-9.789839335906334483e+00
-4.864176656296947780e-03,2.615670265149768081e+00,-9.803079389228299689e+00
-1.449775832656629128e-03,2.623494805434229526e+00,-9.793615503715008330e+00
3.025863279731988171e-03,2.619392851583153270e+00,-9.793591718562627335e+00
7.879894160566524620e-04,2.619066276954995054e+00,-9.782385188017906685e+00
