ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-1.184999999995951825e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.169999999996354845e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154999999996717008e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.139999999997043645e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.124999999997339728e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.109999999997605258e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.094999999997845386e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.079999999998060112e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.064999999998254410e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.049999999998428457e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.034999999998587050e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.019999999998725393e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.004999999998853610e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.899999999989663735e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.749999999990691890e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.599999999991617017e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.449999999992440891e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.299999999993213251e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.149999999993884359e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.999999999994503952e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.849999999995073807e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.699999999995540634e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.549999999995957722e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.399999999996373035e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.249999999996738609e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.099999999997052669e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.949999999997368505e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.799999999997631939e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.649999999997844746e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.499999999998057554e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.349999999998270361e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.199999999998432543e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.049999999998594724e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.899999999998756905e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.749999999998867573e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.599999999998979128e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.449999999999089795e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.299999999999201350e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.149999999999261391e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.999999999999321432e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.849999999999381473e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.699999999999441513e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.549999999999502442e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.399999999999562483e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.249999999999622524e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.099999999999682565e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.949999999999742606e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.799999999999752021e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.649999999999761435e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.499999999999770850e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.349999999999780265e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.199999999999789679e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.049999999999799094e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.899999999999808509e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.749999999999817479e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.599999999999826894e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.449999999999836309e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.299999999999845723e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.149999999999855138e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.999999999999864109e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.849999999999873523e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.699999999999882938e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.549999999999892353e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.399999999999901767e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.249999999999910738e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.099999999999920153e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.949999999999929567e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.799999999999938982e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.649999999999948175e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.499999999999957589e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.349999999999967004e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.199999999999976197e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.049999999999985612e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.999999999999949152e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.500000000000042188e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.000000000000135225e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.500000000000228817e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000322409e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.500000000000415723e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.088887490341626828e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999397926e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999304334e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999211298e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999118261e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999024114e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999998931077e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999883693e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999874500e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999865086e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999855893e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.649999999999846478e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999837064e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.949999999999827871e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999818456e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999809042e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999799627e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.549999999999790656e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.699999999999781242e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.849999999999771827e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999762412e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.149999999999752998e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.299999999999744027e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999734612e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.599999999999725198e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999715783e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.899999999999706368e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.049999999999696954e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999687539e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.349999999999678124e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999669598e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.649999999999660183e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999650768e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.949999999999641354e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.099999999999631939e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.249999999999622524e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.399999999999613109e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.549999999999603695e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.699999999999594280e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.849999999999584865e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999576339e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999566924e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.299999999999557510e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.449999999999548095e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.599999999999538680e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.749999999999529265e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.899999999999519851e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.049999999999510436e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.199999999999501021e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.349999999999491607e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999482192e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.649999999999473665e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.799999999999464251e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.949999999999454836e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.099999999999445421e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.249999999999435119e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.399999999999426592e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.549999999999418065e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.699999999999407763e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.849999999999399236e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999388933e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.149999999999380407e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999370104e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.449999999999361577e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.599999999999351274e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.749999999999342748e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.899999999999332445e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.004999999999932392e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.019999999999931539e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.034999999999930509e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999929656e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.064999999999928626e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.079999999999927773e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.094999999999926743e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.109999999999925890e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.124999999999924860e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999924007e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.154999999999923155e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.169999999999922125e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.184999999999921272e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999920242e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.214999999999919389e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.229999999999918359e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.244999999999917506e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.259999999999916476e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.274999999999915623e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999914593e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.304999999999913740e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.319999999999912887e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.334999999999911857e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999911005e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.364999999999909974e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.379999999999909122e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.394999999999908091e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999907239e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.424999999999906208e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.439999999999905356e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.454999999999904325e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999903473e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.484999999999902620e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999901590e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.514999999999900737e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.529999999999899707e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.544999999999898854e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.559999999999897824e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.574999999999896971e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.589999999999895941e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.604999999999894911e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.619999999999894058e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.634999999999893205e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.649999999999892353e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.664999999999891500e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.679999999999890292e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.694999999999889440e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.709999999999888587e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.724999999999887734e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.739999999999886526e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.754999999999885674e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.769999999999884821e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.784999999999883968e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999883116e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.814999999999881908e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.829999999999881055e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.844999999999880202e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.859999999999879350e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.874999999999878142e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.889999999999877289e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.904999999999876437e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.919999999999875584e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.934999999999874376e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.949999999999873523e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.964999999999872671e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.979999999999871818e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.994999999999870965e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.009999999999869758e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.024999999999868905e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.039999999999868052e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.054999999999867200e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.069999999999865992e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.084999999999865139e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999864286e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.114999999999863434e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.129999999999862581e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.144999999999861373e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.159999999999860520e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.174999999999859668e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.189999999999858815e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.204999999999857607e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.219999999999856755e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.234999999999855902e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999855049e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.264999999999854197e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.279999999999852989e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.294999999999852136e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.309999999999851283e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.324999999999850431e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.339999999999849223e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.354999999999848370e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.369999999999847518e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.384999999999846665e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999845457e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.414999999999844604e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.429999999999843752e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.444999999999842899e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.459999999999842046e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.474999999999840838e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999839986e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.504999999999839133e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.519999999999838280e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.534999999999837073e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.549999999999836220e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.564999999999835367e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.579999999999834515e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.594999999999833662e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.609999999999832454e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.624999999999831601e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.639999999999830749e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.654999999999829896e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.669999999999828688e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.684999999999827835e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.699999999999826983e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.714999999999826130e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.729999999999825278e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.744999999999824070e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.759999999999823217e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.774999999999822364e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.789999999999821512e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.804999999999820304e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.819999999999819451e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.834999999999818598e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.849999999999817746e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.864999999999816538e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.879999999999815685e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.894999999999814833e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.909999999999813980e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.924999999999813127e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.939999999999811919e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.954999999999811067e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.969999999999810214e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.984999999999809361e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999808153e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.014999999999807301e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.029999999999806448e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.044999999999805596e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.059999999999804743e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.074999999999803535e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.089999999999802682e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.104999999999801830e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.119999999999800977e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.134999999999799769e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.149999999999798916e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.164999999999798064e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.179999999999797211e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.194999999999796003e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.209999999999795506e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.224999999999794653e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.239999999999793090e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.254999999999792237e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.269999999999791385e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.284999999999790532e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.299999999999789679e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.314999999999788827e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.329999999999787974e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.344999999999787121e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.359999999999785558e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.374999999999784706e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.389999999999783853e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.404999999999783000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.419999999999782148e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.434999999999781295e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999780442e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.464999999999779590e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.479999999999778737e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.494999999999777174e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.509999999999776321e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.524999999999775468e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.539999999999774616e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.554999999999773763e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.569999999999772911e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.584999999999772058e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.599999999999771205e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.614999999999770353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.629999999999768789e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.644999999999767937e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.659999999999767084e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.674999999999766231e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.689999999999765379e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.704999999999764526e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.719999999999763673e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.734999999999762821e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999761968e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.764999999999760405e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.779999999999759552e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.794999999999758700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.809999999999757847e+01,0.000000000000000000e+00,0.000000000000000000e+00
